imagine,5
inventé,10
reverrons,1
adieu,1
soies,1
repondes,1
entre,83
espoir,20
desirs,2
coeur,20
chefs_d_etat,1
exprimer,14
peuvent,7
echapper,1
regle,1
fonction,8
inevitablement,1
president,6
tous,140
affectueusement,1
mission,9
servi,11
contribue,14
rayonne,9
pourquoi,27
dis-je,2
grandeur,4
parce,46
peut,23
tenir,11
dimension,4
trois,12
peuplee,27
grande-bretagne,2
presque,1
russe,4
maniere,5
face,34
travers,7
combattante,4
aujourd,19
hui,19
_compte_tenu,1
preuve,11
mot,16
confie,63
doit,62
offre,7
image,8
humain,11
liberale,1
ouverture,7
premier,58
dialogue,22
sud,3
riche,18
pauvre,11
partout,17
alger,2
constantine,1
rabat,1
fez,1
varsovie,3
auschwitz,1
kinshasa,1
athenes,1
thessalonique,1
moscowa,1
kiev,1
tunis,1
caire,1
ismailia,1
rencontre,4
puisse-t-elle,1
univers,2
viol,18
rester,19
phare,1
rapprochent,2
mieux,50
qualite_de_la_vie,2
uns,61
crise,42
severe,1
cherche,5
limiter,5
effet,8
pouvoir,33
ciel,2
eclaircit,1
avantage,3
afin,11
juste,18
solidaire,52
souligné,2
instrument,4
service,28
besoins,3
progres,6
economique,1
asservir,1
broyer,1
force,44
immenses,3
applique,10
alleger,1
ameliorer,1
preserver,1
cadre_de_vie,1
faciliter,1
taches,1
quotidien,12
celles,22
considere,1
elles,25
cellule,2
fondamentale,3
organisé,18
_cadre,1
propre,11
bonheur,22
car,34
chaque,29
temperament,2
ressorts,1
defauts,1
cultive,1
passion,3
origine,10
divers,20
desaccords,1
rend,2
crois,10
rende,1
retrouver,17
puisqu,6
formuler,2
entente,3
renoncer,4
aucun,16
conviction,13
preferences,2
temoigner,1
necessaire,2
ensemblcele,1
seul,24
maux,14
chomage,2
effectué,2
penibles,1
africain,5
retenus,1
loin,15
eloignes,2
aymone,1
mme,2
giscard,2
estaing,2
tres,4
aime,19
sante,19
succes,4
ajoute,8
chance,33
avoir,19
moins,22
favorise,6
meilleure,14
bonsoir,3
chef_de_l_etat,1
vient,22
democratique,2
demi,7
responsabilite,38
republique,5
garder,7
improvises,1
adresse,18
exercice,2
bonheurs,2
malheurs,2
activites,2
mecontentement,1
attachés,5
cher,103
glorieux,2
memes,2
echangent,2
heure,7
privilegiee,1
relations,1
camarades,1
proche,4
lointain,4
souffre,30
epargne,3
puisse,40
dynamisme,8
gaiete,1
elle-meme,4
traversé,7
epoque,2
evolution,2
adaptee,20
a_la_recherche,2
nouvel,16
equilibre,2
surmonté,8
passe,25
siecle,1
souviennent,1
guerre,23
decime,1
plupart,5
deuxieme,1
conflit,9
total,5
occupe,2
desorganisee,1
constatons,1
experience,1
dechire,1
dispute,1
vrai,14
sohuhaitons,1
davantage,24
quant,9
efficaces,8
`chomage`,1
consacre,3
capacite,14
engage,6
modernes,15
competition,3
celle,29
coupe_du_monde,1
football,1
production,4
science,5
culture,14
tiens,9
rang,13
efficace,3
litterature,1
jadis,1
venir,12
soulever,3
toit,2
maisons,2
observer,1
apercevrait-il,1
ville,7
campagnes,2
`dom,1
tom`,1
de_l_etranger,1
verra,7
reuni,2
selon,2
souviens,1
poeme,1
poete,1
paul,1
fort,38
chanson,2
gars,8
voulez,21
`citation`,2
ququi,1
entendu,5
pressenti,1
recette,3
paix,52
voeu,11
va,24
franchir,6
seuil,2
connaitre,2
er,4
janvier,10
evenement,1
deux,27
souvenir,5
simple,14
toujours,24
envié,27
particulière,16
circonstances,8
seuls,11
recevront,2
etudes,1
education,2
regions,2
tradition,5
industrie,14
jusqu,13
dernière,21
epargnait,1
quatre,9
touché,8
signe,7
reconnait,1
reflux,2
lenteurs,2
inondation,3
retire,1
faut,42
hater,1
reorganiser,1
rapide,8
developper,2
aide,23
reprendre,2
parvient,1
_concours,2
alors,17
avenir,55
fasse,5
message,11
reviens,3
terre,7
`guadeloupe`,1
etats-unis,9
amerique,1
allemagne,6
`rfa`,1
printemps,4
rendra,4
union,14
sovietique,1
`urss`,1
six,5
communaute_europeenne,1
efforce,1
ouvre,37
independant,1
fier,21
respectueux,5
humanite,8
diplomatique,1
discrete,2
utile,9
au-sein,1
casques,2
bleus,2
`finul,1
onu`,1
refugies,3
intelligence,5
affaire,2
malgre,11
inutile,8
querelles,5
craindre,3
dechiree,1
grave,13
debat,1
mars,8
`elections,1
legislatives`,1
haine,6
rancune,1
sens,34
venu,10
fond,26
certificat,1
naissance,2
emporte,3
grace-au,1
cadeau,4
faire,95
legitimement,1
opinions,2
conserve,2
cece,1
essentiel,7
instinct,2
voici,8
affectueux,2
formalite,2
protocole,1
croyance,2
devise,2
vont,16
isolés,8
`dom-tom`,1
frncais,1
genereusement,1
danger,13
voit,6
flamber,1
`augmenter`,1
prix,10
petrole,4
or,4
`metal`,1
en_droit,1
interroger,2
signifient,1
illusion,2
peut-on,1
attendre,6
essayé,2
question,12
bref,5
apportera-t-il,1
aggrave,3
sauvegarde,3
espere,2
existe,3
periodes,1
repose,3
sang-froid,4
sagesse,6
emporter,6
immediat,1
diplomatie,5
ferme,5
ecarter,2
continent,14
voisin,1
menacé,11
destabilisation,1
futur,5
initiative,19
tel,9
dialogue_nord-sud,1
extirper,1
inegalites,3
menace,6
subi,8
choc,8
augmentés,6
confirmé,2
caracas,1
`conference,1
opep`,1
facture,3
payer,3
lourde,6
rien,19
dissimulé,4
nier,3
transforme,8
durcie,1
armee,10
resister,1
industriels,3
dote,7
energetique,1
complete,2
centrales,1
electricite,1
nucleaire,1
securite,1
objet,3
necessaires,1
entrent,1
progressif,2
en_service,1
creation,1
dix,5
equivalant,1
mille,21
tonnes,1
construit,15
gisement,2
annuellement,1
voisins,2
britanniques,1
tir,15
mer,1
epuisera,1
periode,3
siderurgie,1
agonisante,1
heureusement,2
ressaisie,1
systematiquement,1
secteurs,3
point,13
commercial,2
airbus,6
`avion`,1
lancé,9
reussi,1
ariane,4
`fusee`,1
precedent,1
telecommunications,1
informatique,1
oui,11
cinq,9
desserrer,1
contraintes,3
poursuivi,2
social,80
dis,10
tourbillon,1
services,10
augmente,5
`statistique`,1
croissance,37
reduire,1
redis,3
exemples,5
pouvoir_d_achat,4
smic,5
salit,5
soutien,9
cellules,1
poursuivre,10
petrolier,1
deficit,1
commerce,3
retablirons,1
situe,14
courageux,7
demontrer,2
energie,1
facultes,3
ecraser,1
sous,8
formalites,1
bureaucratiques,1
vis-a-vis,1
sud-est,1
asiatique,1
apparaissent,1
derisoires,1
besoin,29
cours,34
generosite,1
_recherche,1
eux-meme,1
maintenir,19
français,111
fête,13
souhaitez,9
ravive,1
souci,8
instant,11
rares,1
vérité,8
où,57
peux,2
être,115
tenu,7
joies,3
peines,4
amour,3
regrets,1
pâlissent,1
arrive,8
encore,48
inconnue,1
indécise,1
marche,22
inexorable,1
invitent,3
réflexion,1
semble,1
dois,5
difficilepour,1
république,69
soutiens,1
superpuissances,2
vigoureux,2
économique,31
niveau,5
productivité,2
présent,13
techniques,2
solide,12
monnaie,10
indépendant,13
approvisionnements,1
électricité,1
atteindra,1
lacet,4
cou,1
desserré,1
stabilité,9
institutions,9
défense,16
compte,28
respect,41
estimée,1
rôle,15
détruire,3
nation,32
relâchement,1
impatience,2
désunion,1
conservons,1
fais,23
nécessaire,10
déplacer,2
pratique,3
lire,1
écoute,18
plaît,2
entend,5
hélas,4
bénéficient,2
acquis,6
précise,3
généreux,8
patrie,16
conquises,1
usage,1
paraît,7
excessif,1
dites-vous,1
fragile,5
connaître,4
savoir,6
sauvegarder,3
trouve,13
limite,2
lois,7
interdire,1
abus,4
charge,15
souvre,13
péril,10
destin,10
histoire,26
connaît,8
aussitôt,3
savez,15
plussur,1
problème,10
précédés,5
change,29
dur,16
prévisible,1
auparavant,1
devenir,4
menaçant,1
cependant,7
société,38
facile,9
extérieur,4
pourra,7
progrès,25
recherchée,2
voies,4
raison,8
tolérées,11
haut,7
répète,11
reproche,1
optimisme,3
respecte,2
sang,3
respire,2
odeur,1
demeurez,5
distingue,3
estraisonnable,1
mêmes,7
poète,1
charles,2
peguy,1
lecteurs,1
revue,1
héritage,3
demandé,21
forme,46
éminente,1
his,1
présider,12
satisfasse,1
joli,1
sourire,1
innocent,1
glacée,1
cruelle,1
démunis,6
providence,1
élu,7
mai,5
pacte,6
républicain,9
telle,4
met,12
menée,6
déterminés,8
particulièrement,5
sept,2
priorité,16
remettons,1
public,36
ordre,10
économe,27
créatrice,2
lutte,28
merci,2
chômage,40
long,19
grâce,27
moyen,26
développer,18
inséparable,1
exclusion,10
refuse,1
apparue,1
fil,5
programme,3
logis,12
faveur,5
prestation,1
bientôt,11
autonomie,5
âgées,5
dépend,17
décidé,6
réforme,53
protection,19
non,16
voulu,15
croire,5
léguer,2
accessible,1
mettre,11
sécurité,31
gardien,3
au-delà,10
intérêts,8
lumière,2
inquiets,11
angoisse,7
trop,34
longtemps,15
différer,7
incertain,4
révélé,2
manque,7
éloignés,2
réalité,10
accroît,3
reconnaissons-le,1
éveiller,1
chez,20
rapport,4
élection,13
naître,4
eh,7
porte,33
déçus,1
leçons,1
gouverner,1
vingt,4
esquiver,1
vrais,3
pansements,1
blessures,1
soigne,1
jamais,35
remettre,5
demain,15
délai,2
bout,3
système,15
comprendre,9
lui-même,3
bouge,4
éducation,5
compétitition,1
planétaire,1
conquête,4
susciter,2
mobile,27
énergies,8
deuxième,12
leçon,4
soif,2
considérer,8
explique,2
habite,8
concertée,5
interlocuteurs,1
conscient,6
associés,9
surtout,16
apprenti,4
appelle,7
prendre,19
engagé,41
collectif,11
négocié,1
aménagement,2
réduction,5
embauche,3
troisième,12
espérer,19
révélateurs,1
semaines,2
montré,15
après,15
levés,3
très,14
tôt,3
matin,2
déploie,3
volonté,21
sérénité,2
âme,3
attentats,7
crée,1
fera,19
atouts,8
quatrième,4
sain,4
compétitif,10
qualifiés,3
orienter,4
pied,2
état,8
énergie,11
enthousiasme,3
encourager,5
formidable,6
murs,10
relancer,4
consommer,6
investir,11
soutenir,5
créer,14
impôt,10
cotisation,3
diminué,4
dès,21
suppose,3
comprenez,3
l’etat,1
décisif,4
joue,3
prouver,3
ex-yougoslavie,2
prenne,8
barbare,2
rétabli,8
européen,34
europe,114
attentive,2
préoccupation,3
réponde,2
projet,16
insistance,3
partenaires,18
lors,6
madrid,1
raisons,9
sûr,16
détresse,5
soumettre,1
attaquer,4
racine,3
quarante,4
renforcé,11
épreuves,9
forgé,2
identité,7
droit,53
préserver,13
devoir,26
assumé,10
porteur,1
vois,6
regarde,1
sombres,1
fidèle,10
valls,34
décide,9
défendre,10
chaleureusement,3
sereine,1
début,8
chemin,11
reste,20
impressionné,1
insérer,2
exclu,7
là,26
patrimoine,4
gérer,1
entreprise,10
illettrisme,1
progresser,5
turbulences,2
interrogez,6
débat,13
surprendre,1
diversité,8
train,3
blocs,5
conservatismes,3
exister,7
vitalité,7
période,6
immobiles,4
crédit,5
accumulent,3
dettes,1
déficits,3
refus,7
perd,3
voix,3
finalement,1
évident,8
exige,3
création,4
objectif,15
cohésion,14
décisions,10
école,17
université,11
réussi,31
concepts,2
exigence,14
dépenser,10
contrôle,1
argent,2
territoire,1
étouffe,2
créent,4
recrutés,2
exportent,3
profit,8
transition,3
entrée,8
elle-même,15
construisons,2
compétition,2
internationale,5
marqué,7
concurrents,6
performante,3
exporté,2
faible,8
recul,12
repart,2
libérer,14
simplifié,5
réglementations,2
paperasserie,1
vit,12
baisse,12
amorce,3
constater,6
valeur,3
récompensés,2
mérite,4
assez,9
prêts,5
eux-mêmes,3
entreprenant,5
maires,1
multiplier,3
alternance,1
expérience,2
études,2
voie,13
nouveaux,10
chant,6
enseignants,6
évoluer,8
métier,5
technologies,6
invite,3
locale,2
terrorisme,13
intimider,1
suscite,1
vigilants,2
délinquance,3
pire,7
atteinte,3
instruire,2
intégrer,4
élèves,2
commencé,13
sncf,1
route,10
combien,4
anticiper,2
nécessité,12
intérêt,18
général,13
accepté,5
principe,13
accord,11
conclu,2
avancer,13
attentif,1
nôtre,17
jouons,2
construction,11
appuie,2
est-à-dire,6
inventif,2
métropole,21
étranger,18
décembre,7
sincères,2
dentre,5
sapprêtent,1
dautres,3
peine,11
majorité,5
jai,4
nommé,1
issu,2
conformément,1
lettre,2
lesprit,1
jassume,1
plénitude,1
letat,3
desquelles,3
lavenir,4
jinterviendrai,1
jeu,4
contraire,5
vingt-quatre,1
séparés,6
lan,6
saccélère,1
échanges,5
multiples,4
mentalités,3
front,11
sestompent,1
promis,12
possibilité,4
lon,3
sache,15
veuille,1
laube,1
rassemblée,21
dabord,3
dinsécurité,1
transports,3
rues,1
défi,13
cest,26
aujourdhui,2
sefforcer,1
prévenir,8
punir,1
jappelle,1
restaurer,4
lordre,1
fière,2
laïque,8
lintégration,1
lidéal,1
profondément,4
lunité,1
nest,4
laddition,2
juxtaposées,1
dintérêts,1
sait,11
léchange,1
champ,4
bataille,4
gagné,21
discuter,4
dépit,7
contradiction,2
ardemment,2
démocratie,19
foi,2
dêtre,3
fortifié,2
avides,1
sappuie,1
vaste,3
cesse,3
rajeunie,1
enrichie,1
connaissance,3
sexprime,1
sciences,1
vivaces,1
quune,1
lexcès,1
leurope,4
quaprès,1
bâtir,4
lhistoire,1
brutal,6
prospérité,6
tête,3
ny,1
dexception,1
permettra,13
soustraire,1
règle,12
lactivité,2
profiter,2
lacuité,1
drame,11
lexclusion,1
bord,4
rêve,5
dun,4
joie,9
tristesse,2
despoir,3
dinquiétude,1
retrouvailles,2
limportant,1
lentraide,1
plaisir,1
davancer,2
dappartenir,1
doutre-mer,1
létranger,2
vôtre,3
exceptionnel,5
avis,23
millénaire,4
sachève,1
coup,5
symbole,3
cinquantenaire,1
déclaration,3
célébré,1
cur,5
tombé,3
kosovo,2
centrale,2
irak,6
tandis,6
catastrophe,4
dévaste,4
régions,4
vécu,2
récents,5
côte,9
amérique,8
misère,6
matérielle,2
moral,7
financer,16
propagent,1
circule,4
informé,4
plein,11
dénergies,1
inquiètent,3
maîtrise,8
civils,9
combat,14
prévaloir,3
mien,3
époque,6
prépare,12
parole,4
clair,5
permettre,8
vous-même,2
épanouir,3
taux,11
pesanteurs,1
arrière,2
choisir,4
résolument,2
ramener,2
vers,20
lemploi,4
retraites,7
espace,4
leuro,3
ère,3
fruit,5
succès,8
expression,2
lucides,7
rendu,3
dehors,2
aventure,4
euro,18
achat,12
bas,8
dinvestir,5
demplois,1
pôle,2
plan,20
défaire,1
nuds,1
empêcher,4
dinnovation,1
élevés,2
valorise,2
voilà,15
belle,6
attend,21
quil,3
autorité,7
intelligente,1
égalité,29
indispensable,7
sanction,2
rappelle,3
appréciez,2
lassé,3
vain,3
éviter,4
blesse,1
enjeux,7
constate,6
envie,2
siècle,21
enthousiaste,1
tourne,4
partagé,12
renouer,2
entourés,1
affection,2
sympathie,2
épreuve,8
tempête,3
endeuillées,1
concitoyens,4
craignez,2
littoral,1
forêt,2
monuments,1
défigurés,1
émotion,6
élan,7
anime,1
bénévoles,2
milieux,4
précarité,3
semblait,4
voyons,2
remis,2
inconscience,2
déchaînement,1
éléments,3
mesurer,7
pèsent,2
essentielle,7
appartient,3
prévoir,2
coordination,1
spontané,1
tendue,1
ciment,2
décidément,1
blessée,8
su,7
singulier,1
devenu,2
contemporain,1
immédiat,4
étonnante,2
certaine,1
appréhension,1
née,1
achève,11
possédait,1
clés,1
comprends,3
mouvement,3
obstacle,5
mémoire,4
attarderai,1
démocratique,10
horreurs,2
tragédie,5
convulsions,1
guerres,2
goulag,1
dictatures,1
totalitaires,1
shoah,1
hésiter,2
événement,7
humilité,1
médecine,2
xxième,2
éthique,2
international,6
repos,5
criminels,2
mène,2
intérieur,5
entendre,4
retournent,1
manipulations,1
génétiques,1
clonage,1
domaine,7
environnement,15
veulent,2
épuise,2
dégradent,1
sanctionnée,2
permet,3
peser,3
pauvreté,7
négocier,11
efforcé,3
entraide,2
désir,3
impose,8
rythme,3
génie,1
saura,3
conjuguer,3
honneur,6
échoient,1
fièvres,1
enthousiasmes,3
hier,4
défricher,1
volontaire,3
couleurs,1
ouverte,5
accepte,2
fatalité,2
figé,2
rassemble,4
bat,6
privilégiés,3
noël,3
participe,4
rendez-vous,10
amicale,2
toulouse,1
somme,4
historique,4
désormais,7
regard,10
terribles,4
septembre,4
foyers,2
incompréhension,1
inégales,6
creusé,2
injustice,8
relaie,1
amplifie,2
victoire,3
déchirer,7
tâtonnements,1
récompense,2
consentis,4
faudra,7
repères,1
apprivoiser,1
éprouvés,7
peut-être,2
tard,6
remplacer,1
supplémentaire,1
façon,10
repli,7
horizon,2
étende,4
réduit,10
parvenus,1
définitif,1
rempli,3
oh,2
signifie,3
amplificateur,1
modèle,8
agriculture,3
géographie,3
carrefour,1
infrastructures,1
qualité,7
langue,4
améliorer,2
freinée,4
dynamique,2
surviennent,1
provoque,6
extraordinaire,3
exception,1
liée,1
source,4
décennies,5
souffle,2
bouillonnement,1
peur,6
collective,3
idéal,5
reconnaissance,5
générosité,2
revient,5
missions,2
territoriales,1
vulnérable,4
insécurité,2
endroit,1
collège,1
lycée,2
fréquente,1
supérieur,4
légitime,3
normal,3
bafoue,2
fidélité,1
incertitudes,2
conforter,1
réjoui,4
guère,2
sensibles,1
insatisfaction,1
sursaut,3
étape,9
jean-pierre,3
raffarin,3
réaffirmer,3
préalable,2
suivre,2
dévoyée,1
scientifique,2
tentation,2
communautaire,6
réelles,2
recule,5
disparu,1
équilibre,13
écologique,3
malmenée,1
majeure,7
ténacité,1
démographique,1
créativité,2
savoir-faire,1
reconnu,3
proximité,1
civisme,1
dû,5
mépris,1
indifférence,1
retard,2
naguère,2
composée,1
antogonistes,1
inconciliables,1
persuadé,2
clivages,3
départ,4
seule,10
retraite,8
décentralisation,1
renouveau,3
dépériraient,1
attractivité,1
excès,1
perdre,3
transparence,1
avançons,1
impossible,2
équitablement,1
impératif,3
primauté,1
écrit,2
permanente,2
réserver,1
attentes,4
résolu,5
équitable,4
reformée,1
élargi,5
vision,1
réuni,6
réveillon,1
vux,6
incendies,1
tragique,3
tremblement,1
iran,1
équipe,4
médicales,1
secours,3
uvre,2
instabilité,2
proche-orient,3
troubles,1
ivoire,1
émaillé,1
arrêté,5
relever,4
avant-postes,1
terme,5
douloureux,4
canicule,1
dévouent,2
défaillants,2
alerte,2
galopaient,1
assouplies,1
permettent,2
retour,7
enjeu,10
salaire,18
conciliés,1
supérieure,3
vue,4
pleine,4
alléger,2
procédures,1
excessives,2
entravent,1
réticence,1
embaucher,2
infrastructure,1
seconde,3
prématurément,1
scolaire,2
renforçons,1
licenciés,5
instauré,5
reclassement,1
répondre,7
créant,2
véritable,7
accompagne,7
bousculer,1
parvenir,3
guider,1
appel,6
maladie,8
consolidée,2
hôpitaux,1
pierre,3
édifice,1
caisse,1
brise,3
ghettos,1
tendre,2
sentent,2
écart,4
redonner,5
harmonie,2
éclaircit,1
bouleversé,5
terrible,2
semé,1
mort,4
horreur,2
océan,1
indien,1
immédiatement,1
assister,3
magnifique,2
masse,1
humanitaires,1
ressent,1
par-delà,1
urgent,19
humanitaire,2
épidémies,1
moratoire,1
dette,2
reconstruction,1
reprise,8
perdu,8
séismes,1
conséquence,5
dramatique,2
impliqué,2
dispositif,3
réaction,2
soutenue,1
innover,6
réconciliée,2
poids,3
ligne,4
pollution,4
destruction,1
ensembles,1
constitue,7
soumis,2
référendum,2
souverain,6
approuvé,2
altéré,1
détourné,1
bâtissons,2
repartir,1
suffisant,3
mi-parcours,1
hausse,1
revenu,5
taxe,6
émergents,1
allocataires,1
minima,1
discriminant,4
moderniser,4
pourvus,2
artisanat,1
tgv,3
nucléaire,4
accroître,2
technologique,3
qualifications,1
xxie,2
capital,7
rivaliser,3
soldats,17
professionnalisme,1
bernard,2
planche,1
obtenir,3
banlieues,1
témoigne,4
arrière-plan,1
nous-même,8
accélérée,3
navigation,1
satellite,1
galileo,1
iter,1
repartie,1
fléau,2
près,9
profondeur,2
mobilisatrice,1
patriotisme,1
inscrire,1
intensifié,3
vigoureusement,2
clandestine,1
outreau,1
reproduire,1
lieu,5
entravé,1
barrière,2
cas,8
privilèges,1
clé,1
établir,3
apprentissage,2
largent,7
mode,2
habitants,1
intransigeants,1
racisme,6
antisémitisme,3
abaisse,1
sème,1
discorde,1
atout,3
licencie,1
délocalise,3
paye,1
patronale,3
ensuite,3
sécuriser,3
parcours,1
professionnels,2
confrontés,5
simultanément,1
révolution,9
pétrole,1
numérique,5
pionnière,1
entraîné,6
budget,2
stables,1
défend,7
représenter,3
expansion,2
opportunité,3
internet,1
communiquer,1
surexploitation,1
dérègle,2
climat,4
mettra,1
réagissons,1
absurde,1
irresponsable,1
passionnément,1
doublé,4
comportée,5
vis-à-vis,1
cancer,1
vies,2
sauver,4
sorciers,1
extrémisme,3
auxquelles,2
connais,2
gardez-vous,1
idéologies,1
illusions,1
opposer,4
afflux,2
quitter,3
anniversaire,2
rome,2
protège,3
inscrit,4
charte,3
février,1
conférence,4
champion,1
poursuivons,1
cherchons,5
imiter,1
intensément,2
oblige,7
opérations,2
douleur,2
convaincre,3
milieu,2
réserve,1
tâche,6
élisant,1
immense,4
sacrifice,3
craintes,1
étreint,1
coût,6
exaspération,2
entreprendre,3
croyez-le,2
faille,2
vieux,4
françois,2
fillon,2
méthode,1
quoi,5
attendu,2
presse,3
maîtres,1
commettre,1
erreurs,2
répété,2
envers,1
trompent,2
trahirai,1
autoriserai,1
hypocrisie,1
renier,3
reconnaît,4
conjoncture,2
résulte,7
traduit,3
visibles,1
retrouve,2
partisans,2
fiscal,7
résister,4
ralentissement,2
régime,2
spéciaux,2
réhabiliter,1
minimum,5
devienne,2
exemplaire,4
matière,3
débloquer,1
cessé,6
sien,1
martyrisés,2
persécutés,2
gestion,2
résoudrons,1
goût,3
financier,1
discours,4
juillet,2
méditerranée,1
renaissance,2
républiquevive,1
secteur,1
amorti,1
énergiques,1
secouru,1
chef,6
évité,1
préparé,2
revenir,5
dessine,1
insolubles,1
bonus,1
extravagants,1
paradis,1
résolus,1
copenhague,1
chiffrés,1
réchauffement,3
climatique,3
taxation,1
spéculation,2
favorable,1
rsa,2
encourage,2
judiciaire,1
tient,3
protéger,14
accès,3
numériser,1
livre,5
internats,1
excellence,1
réelle,1
hadopi,1
créateurs,2
arts,2
grenelle,1
renonce,1
exonérer,2
majeur,4
présenter,4
incités,1
producteurs,3
alternative,1
falloir,1
territoriale,2
compliquée,1
onéreuse,1
pérennité,1
terminé,4
crucial,2
idée,7
régulation,1
exemplarité,1
respectons-nous,1
débattre,2
insulter,1
désunir,2
égard,3
tenue,3
âge,2
affaiblis,2
abandon,5
répandus,1
beau,1
rude,4
exacerber,1
récession,1
sévère,1
annonce,8
vus,1
emprunt,2
supplémentaires,3
entièrement,1
défiscalisées,1
inéluctable,2
guettait,1
aînés,1
affronter,3
fonctionné,1
maturité,2
certes,3
complètement,1
croyez,1
folie,1
fi,1
préférence,2
battu,1
réciprocité,1
naïveté,1
principal,5
intime,2
inlassablement,2
effacer,2
au-dessus,1
lendemain,2
perspective,2
tiendra,1
transigerai,1
électoral,1
luxe,1
pré-électoral,1
stupéfiante,1
mandat,4
celle-là,1
allemand,2
multi-réitérant,1
tribunaux,1
correctionnels,1
jurés,1
sévérité,1
relâche,1
scrupuleusement,1
interdiction,1
burqa,1
contrepartie,1
obligatoire,2
absentéisme,1
inacceptable,1
condamne,2
échec,2
intangible,2
égalitarisme,1
assistanat,1
revalorisation,1
absolument,2
pair,1
régulé,1
interdépendance,1
multilatéralisme,1
désarroi,1
otages,3
effondrement,1
désordre,5
planétaires,1
inouïe,1
grèce,1
irlande,1
portugal,1
espagne,1
insurmontables,1
résisté,2
conjurer,2
déclenche,1
épargne,3
options,1
basculer,2
repousser,2
ignorer,3
présidentielle,3
échéance,3
déroberai,1
sous-estime,1
emballements,1
entende,1
souveraineté,2
structures,6
plutôt,1
chaud,1
confusion,1
ré-industrialisation,1
dominer,6
absolue,1
reconstruire,1
indemniser,1
but,2
pression,1
financièrement,1
uvre,2
cur,1
actuelles,2
réparation,1
dégâts,1
transactions,2
