dialogue,1
sud,1
riches,2
pauvres,1
partout,3
alger,1
constantine,1
rabat,1
fez,1
varsovie,1
auschwitz,1
kinshasa,1
athenes,1
thessalonique,1
moscowa,1
kiev,1
tunis,1
caire,1
ismailia,1
rencontre,2
puisse-t-elle,1
univers,1
violent,1
rester,2
phare,1
rapprochent,2
mieux,4
qualite_de_la_vie,2
uns,18
crise,8
severe,1
cherche,1
limiter,1
effet,3
pouvoir,1
ciel,1
eclaircit,1
avantage,1
afin,2
juste,2
solidaire,2
souligner,1
instrument,1
service,2
besoins,1
progres,3
economique,1
asservir,1
broyer,1
force,7
immenses,1
appliquer,2
alleger,1
ameliorer,1
preserver,1
cadre_de_vie,1
faciliter,1
taches,1
quotidiennes,1
celles,3
considere,1
elles,3
cellule,2
fondamentale,1
organisee,4
_cadre,1
propre,3
bonheur,17
car,2
chaque,1
temperament,2
ressorts,1
defauts,1
cultive,1
passion,1
origine,2
divers,6
desaccords,1
rend,1
crois,2
rende,1
retrouvent,1
puisqu,1
formuler,1
entente,1
renoncer,1
aucun,2
convictions,1
preferences,2
temoigner,1
necessaire,2
ensemblcele,1
seules,2
malades,2
chomage,2
effectuent,1
penibles,1
africain,3
retenus,1
loin,1
eloignes,2
aymone,1
mme,2
giscard,2
estaing,2
tres,4
aime,2
sante,9
succes,4
ajouterai,1
chance,2
avoir,4
moins,6
favorises,1
meilleure,3
bonsoir,3
chef_de_l_etat,1
vient,6
democratique,2
demi,1
responsabilite,1
republique,5
gardent,2
improvises,1
adresse,5
exercice,1
bonheurs,1
malheurs,1
activites,2
mecontentement,1
attachement,1
cher,5
glorieux,1
memes,2
echangent,2
heure,2
privilegiee,1
relations,1
camarades,1
proches,1
lointains,2
souffrent,4
epargne,2
puissiez,3
dynamisme,1
gaiete,1
elle-meme,4
traversons,1
epoque,2
evolution,2
adaptee,4
a_la_recherche,2
nouvel,1
equilibre,2
surmonter,3
passe,6
siecle,1
souviennent,1
guerre,4
decime,1
plupart,2
deuxieme,1
conflit,1
total,2
occupe,1
desorganisee,1
constatons,1
experience,1
dechire,1
dispute,1
vrai,5
sohuhaitons,1
davantage,2
quant,4
efficacite,2
`chomage`,1
consacrer,2
capacite,3
engages,2
modernes,1
competition,3
celle,6
coupe_du_monde,1
football,1
production,1
science,2
culture,1
tiens,2
rang,3
efficace,1
litterature,1
jadis,1
venait,1
soulever,2
toit,2
maisons,2
observer,1
apercevrait-il,1
villes,1
campagnes,1
`dom,1
tom`,1
de_l_etranger,1
verrait,1
reuni,2
selon,1
souviens,1
poeme,1
poete,1
paul,1
fort,3
chanson,2
gars,2
voulons,3
`citation`,2
ququi,1
entendu,2
pressenti,1
recette,2
paix,9
voeu,2
va,1
franchir,1
seuil,1
connaitre,2
er,1
janvier,1
evenement,1
deux,4
souvenirs,2
simples,5
toujours,1
enfants,3
particulière,2
circonstances,3
seuls,1
recevront,1
etudes,1
education,2
regions,2
tradition,1
industrie,2
jusqu,1
dernieres,1
epargnait,1
quatre,1
touches,2
signes,4
reconnait,1
reflux,2
lentement,1
inondation,1
retire,1
faut,5
hater,1
reorganiser,1
rapidement,1
developper,2
aider,1
reprendre,2
parvient,1
_concours,2
alors,1
avenir,3
fasse,1
message,1
reviens,2
terre,2
`guadeloupe`,1
etats-unis,1
amerique,1
allemagne,1
`rfa`,1
printemps,1
rendrai,1
union,1
sovietique,1
`urss`,1
six,1
communaute_europeenne,1
efforce,1
ouvert,1
independant,1
fier,2
respectueux,1
humanite,1
diplomatique,1
discrete,1
utile,1
au-sein,1
casques,1
bleus,1
`finul,1
onu`,1
refugies,3
intelligence,1
affaire,1
malgre,3
inutiles,1
querelles,1
craindre,1
dechiree,1
grave,1
debat,1
mars,1
`elections,1
legislatives`,1
haine,1
rancune,1
sens,4
venu,2
fond,3
certificat,1
naissance,1
emporte,2
grace-au,1
cadeau,1
faire,3
legitimement,1
opinions,2
conserve,1
cece,1
essentiel,1
instinct,2
voici,2
affectueux,2
formalite,1
protocole,1
croyance,1
devise,1
vont,1
isolés,2
`dom-tom`,1
frncais,1
genereusement,1
danger,3
voit,1
flamber,1
`augmenter`,1
prix,2
petrole,4
or,1
`metal`,1
en_droit,1
interroger,1
signifient,1
illusion,1
peut-on,1
attendre,1
essayer,1
questions,1
brefs,1
apportera-t-il,1
aggravation,1
sauvegarde,1
espere,2
existe,1
periodes,1
repose,1
sang-froid,1
sagesse,2
emportera,1
immediat,1
diplomatie,2
ferme,1
ecarter,1
continent,1
voisin,1
menaces,1
destabilisation,1
futur,1
initiatives,1
tels,3
dialogue_nord-sud,1
extirper,1
inegalites,3
menace,1
subir,2
choc,3
augmentation,1
confirmee,1
caracas,1
`conference,1
opep`,1
facture,1
payer,1
lourde,2
rien,1
dissimuler,2
nier,1
transformee,2
durcie,1
armee,1
resister,1
industriels,1
dote,1
energetique,1
complete,1
centrales,1
electricite,1
nucleaire,1
securite,1
objet,1
necessaires,1
entrent,1
progressivement,1
en_service,1
creation,1
dix,1
equivalant,1
millions,1
tonnes,1
construit,1
gisement,2
annuellement,1
voisins,1
britanniques,1
tirent,1
mer,1
epuisera,1
periode,3
siderurgie,1
agonisante,1
heureusement,1
ressaisie,1
systematiquement,1
secteurs,1
pointe,3
commercial,1
airbus,1
`avion`,1
lancement,1
reussi,1
ariane,1
`fusee`,1
precedent,1
telecommunications,1
informatique,1
oui,1
cinq,1
desserrer,1
contraintes,2
poursuivi,1
social,1
dis,3
tourbillon,1
services,1
augmente,4
`statistique`,1
croissance,1
reduire,1
reduction,1
exemples,1
pouvoir_d_achat,4
smic,1
salaires,1
soutien,1
cellules,1
poursuivre,1
petrolier,1
deficit,1
commerce,1
retablirons,1
situation,1
courageux,1
demontrer,2
energie,1
facultes,2
ecraser,1
sous,1
formalites,1
bureaucratiques,1
vis-a-vis,1
sud-est,1
asiatique,1
apparaissent,1
derisoires,1
besoin,1
courage,2
generosite,1
_recherche,1
eux-meme,1
maintenir,3
français,8
fête,1
souhaitez,1
ravive,1
soucis,1
instants,1
rares,1
vérité,1
où,2
peux,1
être,4
tenu,1
joies,1
peines,1
amours,1
regrets,1
pâlissent,1
arrivée,1
encore,2
inconnue,1
indécise,1
marche,1
inexorable,1
invitent,1
réflexion,1
semble,1
dois,1
difficilepour,1
république,3
soutiens,1
superpuissances,1
vigoureux,1
économiques,1
niveau,1
productivité,1
présence,1
techniques,1
solidité,1
monnaie,1
indépendance,2
approvisionnements,1
électricité,1
atteindra,1
lacet,1
cou,1
desserré,1
stabilité,1
institutions,1
défense,1
compte,3
respect,3
estimée,1
rôle,1
détruire,1
nation,1
relâchement,1
impatience,2
désunion,1
conservons,1
faisons,1
nécessaire,2
déplacer,1
pratiquer,1
lire,1
écouter,1
plaît,1
entend,1
hélas,1
bénéficient,1
acquis,1
précieux,1
générations,1
patiemment,1
conquises,1
usage,1
paraît,1
excessif,1
dites-vous,1
fragile,1
connaître,1
savoir,1
sauvegarder,1
trouve,1
limite,1
lois,2
interdire,1
abus,1
chargés,1
souvent,1
péril,1
destin,1
histoire,1
connaissez,1
aussitôt,1
savez,2
plussur,1
problèmes,1
précédés,1
change,1
dur,1
prévisible,1
auparavant,1
devenir,1
menaçant,1
cependant,1
société,2
faciles,2
extérieur,1
pourrons,1
progrès,3
recherchons,1
voies,1
raison,1
tolérance,1
haut,1
répète,1
reproche,1
optimisme,2
respecte,1
sang,1
respire,1
odeur,1
demeurez,1
distinguer,1
estraisonnable,1
mêmes,1
poète,1
charles,1
peguy,1
lecteurs,1
revue,1
héritage,1
demanderons,1
forme,1
éminente,1
his,1
président,1
satisfasse,1
joli,1
sourire,1
innocent,1
glacée,1
cruelle,1
démunis,1
providence,1
